identifier,fingerprint,outcome,organic___0___inchikey,organic___0___inchi,organic___0___chemname,organic___0___molarity,inorganic___0___inchikey,inorganic___0___inchi,inorganic___0___chemname,inorganic___0___molarity,solvent___0___inchikey,solvent___0___inchi,solvent___0___chemname,solvent___0___molarity,acid___0___inchikey,acid___0___inchi,acid___0___chemname,acid___0___molarity,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,antisolvent_identity
2019-06-19T14_53_44.342960+00_00_LBL_A5,1%1%1%1,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.9216454157605481,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.6510785687209278,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.02319464408048,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.0601781446882468,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_C5,1%1%1%1,4,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.6638629355975966,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.49307623823635094,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.217647810166406,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.096024331957419,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_E5,1%1%1%1,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.631206007091675,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.2095350816405521,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.238966246722288,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.6891157940473602,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_G5,1%1%1%1,2,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.6225428498997676,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.2367768627585827,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.501124461569459,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,2.1733651966109058,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_A7,1%1%1%1,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.5970615827026003,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.1414306288454759,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.930823241969073,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.5902672170323702,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_C7,1%1%1%1,2,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.46116942486640533,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.776390761863868,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.746296964824316,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,7.315229198348906,0.0004999999999999999,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_E7,1%1%1%1,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.8382244980604188,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5094213069071694,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.286178853726529,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.18053443406474,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_G7,1%1%1%0,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.6873457918559256,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.3511923434543105,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.327693902242702,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_A9,1%1%1%1,4,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.6413011626223932,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.1116913025839248,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,6.34413046478022,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,10.760808168585704,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_C9,1%1%1%0,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.7233641975991182,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.2449493970939915,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.359534050766289,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_E9,1%1%1%1,2,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.5064571094415582,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.8172534335409134,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.865409375431545,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.77080165109711,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_G9,1%1%1%1,3,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.8340477490536792,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.768218227528459,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.499588635211543,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.21203562893764924,0.0004999999999999999,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_A11,1%1%1%1,4,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.4664022916702799,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.029965959229833406,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.377610447263941,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,15.637627634151642,0.0004999999999999999,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_C11,1%1%1%1,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.6443370732873026,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.7954600086464892,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.616019689760488,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.6891157940473602,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_E11,1%1%1%1,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.6537201767746946,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.730079733963216,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.371326423373866,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,5.353899630675645,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T14_53_44.342960+00_00_LBL_G11,1%1%1%1,1,UPHCENSIMPJEIS-UHFFFAOYSA-N,"InChI=1S/C8H11N.HI/c9-7-6-8-4-2-1-3-5-8;/h1-5H,6-7,9H2;1H",Phenethylammonium iodide ,0.9583149546484636,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3977300043232446,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.988812913429726,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.4842494025635453,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_A1,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.6948843715299629,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,2.007323307011288,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.225636621762913,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.8023028459700192,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_C1,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,2.4484379910038356,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.4902854855083805,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.462112172034724,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.636106886812948,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_E1,1%1%1%1,2,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,0.0793787665623924,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0825522572147498,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,2.2087766299572564,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,21.627634151640233,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_G1,1%1%1%1,3,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.7194995058471974,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.2686978477214204,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.3553945109688765,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,7.050184662176842,0.0004999999999999999,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_A3,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,0.43036505959894167,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.10862139107203922,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,1.4089085658005793,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,22.42276776015642,0.0004999999999999999,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_C3,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,3.338227282391931,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.664762913360881,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.06430457518265,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1275255268303277,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_E3,1%1%1%1,3,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.3273269889342383,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.7125563254325782,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,4.871959687169905,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.086030849446013,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_G3,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,2.372494707492209,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.1253176115063281,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.400628183616738,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.710623506408864,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_A5,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,3.003932422562838,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.6126246456463021,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.941156234450058,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.240712578752987,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_C5,1%1%1%1,1,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,4.047026654380528,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2780707611444208,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.45663419297481,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.4842494025635453,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_E5,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,2.7787747950063246,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.4605546981454471,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.458412756692021,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.043015424723008,0.0004999999999999999,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_G5,1%1%1%0,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,2.2067336677077902,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.90304677158213,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.63980927867862,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_A7,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.3817569660575155,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.582210656146131,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.719985360924214,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,8.428416250271564,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_C7,1%1%1%1,1,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.7501659690977072,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3997267191451048,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.640838191085274,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.9613295676732567,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_E7,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.8011726600800406,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.4685612072939724,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.001915588063534,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,5.141864001737996,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_G7,1%1%1%1,1,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,4.009931026888824,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.4518649868596838,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.510391570782339,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.113187051922659,0.0005,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2019-06-19T15_03_07.301134+00_00_LBL_A9,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,2.8825599918656026,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.35125010493617,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.194981233455122,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.47708016510971113,0.0004999999999999999,0.001,57600.0,85.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
